pnode,person,a1,intermidiet1,a2,pre_gender,gender
https://r11.eu/rdf/resource/5ce62632-8173-4151-bfc8-669e2e4b133a,Ioannes Eugenianos,https://r11.eu/rdf/resource/2c7d93e7-1ee4-4724-bb9a-89e6d70d663f,https://r11.eu/rdf/resource/8ef61166-9d4b-4fc2-b712-f8b1755d6944,https://r11.eu/rdf/resource/8c2d5f3d-ebe5-4161-a47b-6bd2e9d35348,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/e0941da4-6377-4269-bf39-92fc3ffde474,"Ioannes Romanakes (?), kommerkiarios of Develtos",https://r11.eu/rdf/resource/16ed2705-eb05-43a5-aa02-63c5e665ba65,https://r11.eu/rdf/resource/2d160386-0490-4dff-96ff-c4eab3f2351a,https://r11.eu/rdf/resource/89961147-18e0-4eaa-96c0-7933fac8ae70,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/eb3a4af9-a02f-487f-8635-88910affb0f7,"Ioannes, kommerkiarios of Chaldia",https://r11.eu/rdf/resource/2a76c45d-777a-4462-8063-05fc8c8c537d,https://r11.eu/rdf/resource/bbb5c7da-28b5-4ba9-b9a2-1291a44ca148,https://r11.eu/rdf/resource/1017ab7c-dce3-4281-925a-8e324cec4570,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0402a6df-e73d-4eed-86da-715ade6c4626,"Ioannes, chartoularios and kommerkiarios of Chaldia",https://r11.eu/rdf/resource/d9142f84-ca26-466d-8478-ef2e29750f7d,https://r11.eu/rdf/resource/5c6c3df9-662c-4ae0-90cb-8a8d3004465e,https://r11.eu/rdf/resource/311ed915-f2f8-4072-abae-bcc8aba644a9,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/9b0be85f-94de-4618-9c4e-c32ab76386bc,"Ioannes Promountenos, megas chartoularios of the genikon and megas kourator of ta Eleutheriou",https://r11.eu/rdf/resource/3cc6bda6-ea18-464b-9bc4-c391039c1866,https://r11.eu/rdf/resource/5ed89dc9-8054-4c42-a80f-10ad7b4b8da1,https://r11.eu/rdf/resource/ee5f09cb-fd80-4425-8ef2-b40b3b608ec1,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/e5ecd485-0476-4938-81d2-9d71e36440b0,Ioannes Gymnos,https://r11.eu/rdf/resource/20abbea1-991b-400b-8e94-cb5557eae6e5,https://r11.eu/rdf/resource/bd3f0d12-b012-4a9f-a0ee-4d6f330595ee,https://r11.eu/rdf/resource/21195e4d-280b-4d58-b6d4-8104432e6ac2,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/ad8c20b3-03e4-4684-b391-44fb848ebfe3,Ioannes Barys,https://r11.eu/rdf/resource/610fe9f4-021a-4c1c-95ad-67b88c66fc96,https://r11.eu/rdf/resource/dea5870a-fee4-4df4-b93d-edd9500746c0,https://r11.eu/rdf/resource/fe111a0b-b690-4053-8c25-632c51132dd6,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/57ac5c44-737f-48ca-8ce9-c0d3e8ab99eb,Ioannes Solomon,https://r11.eu/rdf/resource/bc0c86ce-b427-483d-b44a-ffc515777606,https://r11.eu/rdf/resource/839f0292-1a1f-4050-9813-8b313b2a54c5,https://r11.eu/rdf/resource/08944c79-312e-4dd6-b224-77fc9c00f283,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/3411367c-1a5d-46b2-9a14-c65e22e83fe7,"Ioannes Antiochites, eparchos",https://r11.eu/rdf/resource/e46bdd7a-3879-4f43-bf09-2b75e5917657,https://r11.eu/rdf/resource/4baf6703-0b31-460e-aa42-5bc08bcbb949,https://r11.eu/rdf/resource/db470ace-b1a7-4ac6-9776-2f7e83f2580a,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/40828327-f703-4326-afc1-a56386593f8c,krites of Katotika,https://r11.eu/rdf/resource/dbd1b93b-e282-4e16-b89e-5abc29a8a263,https://r11.eu/rdf/resource/73448a25-b50c-4042-a032-3c88bca3d502,https://r11.eu/rdf/resource/d58c41fd-bbbf-42ac-926a-fb5afbb903d5,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/af50d752-ae86-4dae-910d-c815f8d14f79,senior monk from Bithynian Olympos,https://r11.eu/rdf/resource/97679d0f-69b0-4171-8295-da2a536ab83a,https://r11.eu/rdf/resource/93e69707-159e-4bce-a31b-86582589d404,https://r11.eu/rdf/resource/242228bf-5398-416d-a852-fd15fd493167,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/9f3431a2-b9f4-44b3-821b-38e9dbaa0680,"Nikolaos, hegoumenos of Dorotheou on Athos",https://r11.eu/rdf/resource/65b92dbb-a09f-415c-950e-3cedbcea30e4,https://r11.eu/rdf/resource/d5981784-f0a2-4652-913f-b6222541a1e6,https://r11.eu/rdf/resource/1c4f0a20-ce30-4975-9fed-26ee1ec5af90,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/e6dffd10-0bb7-47f6-bd13-fbb46f5e32ca,Ioannes Pentaïlas,https://r11.eu/rdf/resource/820ecb8c-aaa4-4b96-aa00-24c7f5baaf44,https://r11.eu/rdf/resource/61a955e7-15f3-4d69-a7bd-de48c208f5fc,https://r11.eu/rdf/resource/ff20719b-6873-4b1e-8a3e-1b9cf2e5bd60,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/282a8a81-1612-4584-8feb-4cda2e4e5d97,"Ioannes Tarchaneiotes, sebastos",https://r11.eu/rdf/resource/799ceb3f-f1d5-4c30-8b5c-e3ece58c7c8a,https://r11.eu/rdf/resource/f4f7775a-8a6d-48f3-a83a-95e3de72c268,https://r11.eu/rdf/resource/a23817dd-087f-4d76-96b2-f7d75ae587a0,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/85f607fc-c45f-4808-8d85-f7b00d873167,Ioannes vestarches,https://r11.eu/rdf/resource/bc8824b5-f33a-465d-864c-09c9409dc482,https://r11.eu/rdf/resource/88e4dfea-4706-48ff-a791-979b964bf657,https://r11.eu/rdf/resource/ce4dba7b-5f8d-4fe4-a6b5-9c965e81aaee,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/73e62778-26bd-4a3e-a5e6-4b244ee0d5cb,"Ioannes, prorospatharios and strategos of Thrakesion",https://r11.eu/rdf/resource/be2f3c8e-7c9a-43a9-be68-899331772712,https://r11.eu/rdf/resource/c3279e66-1cb4-490d-b579-c4f6f33df916,https://r11.eu/rdf/resource/b6d2ddd6-1922-4f51-bb54-c8b833c2174a,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/f295ac30-7ba3-4a7a-879a-ecd235756bb7,Ioannes Hilarion,https://r11.eu/rdf/resource/22dd8942-d99b-4f43-abfb-d723bed19930,https://r11.eu/rdf/resource/1ec846b9-fd99-42dd-9956-a96cbaa2ece3,https://r11.eu/rdf/resource/ad4a9578-24e9-48b3-81e6-412f2bf15da3,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/764b8336-1442-4814-b1ef-2ea7c2865a86,"Ioannes Symponopoulos, imperial notarios",https://r11.eu/rdf/resource/3e14df88-89e3-48bb-80cd-f0bf6b73ad74,https://r11.eu/rdf/resource/b4c89f11-52df-4c1d-b9fb-151f6724c245,https://r11.eu/rdf/resource/4cce9419-7990-4515-9a78-b778a0cf1017,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/a8cc708b-9837-4c94-bf62-473d52a560a4,"Ioannes, taxiarchos",https://r11.eu/rdf/resource/d7e8e936-e50c-4522-a7ab-9b123f6a9750,https://r11.eu/rdf/resource/6fb941c0-dcb6-498e-9cb5-635b3c5dcd93,https://r11.eu/rdf/resource/22f4c7a2-53cc-40f6-8f52-0e95ec655be2,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/794c97d8-c95e-4481-a014-4464a9cc89aa,Ioannes Kinnamos,https://r11.eu/rdf/resource/8f9d7abc-b532-4a32-8233-9a8324219fa4,https://r11.eu/rdf/resource/e4ff1940-841c-4370-a5ab-412837546618,https://r11.eu/rdf/resource/cd7cf4a9-a6d5-4838-94c6-b9097603f9f7,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0dadccfe-0075-4329-b9a2-337c46cc4ef3,impatient letter-carrier to Michael Psellos,https://r11.eu/rdf/resource/8fa35563-be0e-4543-a860-7100b4ad3ad0,https://r11.eu/rdf/resource/aae0ac99-c518-4d45-be7f-0b8b561e8a37,https://r11.eu/rdf/resource/84f65cc7-07fa-40fc-bcf0-012d9a70ef37,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/5e5e451a-eced-4875-adf9-1284b1e540e3,"Ioannes Dabatenos, imperial primikerios and epi tou koitonos",https://r11.eu/rdf/resource/eba770f6-ea13-44c4-b4d4-ce48b9ab9662,https://r11.eu/rdf/resource/1afbacc7-b830-4ef1-9e4a-1268f06d06eb,https://r11.eu/rdf/resource/d4d2282f-8ab3-49d5-af51-5b762019b98d,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/16bd6e75-6561-4437-a246-91b730d35573,"Ioannes Loulos, patrikios",https://r11.eu/rdf/resource/20e5a649-5f11-46c5-a556-81e7941cc62e,https://r11.eu/rdf/resource/2fdfa001-cf6f-4062-9a0c-66e4e76eb5f7,https://r11.eu/rdf/resource/1e78870e-a842-4de2-8005-e9eeea957a27,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/baede986-7d64-4c35-b5f5-f3d37e5a1eaa,Ioannes Tarsites,https://r11.eu/rdf/resource/b5cf53d1-27ff-491f-824c-8d6116e19d34,https://r11.eu/rdf/resource/958fd75c-b4dd-434f-984b-94a85dceccc4,https://r11.eu/rdf/resource/ac32c161-950f-450e-b211-8831fff06847,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/49c55a6c-8af8-44d7-bdb7-327ed014213b,"Ioannes, kourator of the imperial oikoi of the Petrion",https://r11.eu/rdf/resource/f4df2b37-c808-4291-838b-f6fdffa8b649,https://r11.eu/rdf/resource/3e1e5792-522d-4ab7-9a3e-3f78a96e2fad,https://r11.eu/rdf/resource/1b3a2575-7636-4088-a63d-9f18c3bfbff2,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/3a0fefae-15f2-40dd-8b1b-2c9d653df968,"Ioannes, kouboukleisios and notarios",https://r11.eu/rdf/resource/f8db126b-d059-4b52-857f-35511fe4e995,https://r11.eu/rdf/resource/295197c8-4637-4b9a-b809-4f2c9fbccdb6,https://r11.eu/rdf/resource/2d86f041-4a1b-4acf-ac23-08d6db0156b0,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/dcfa786e-60cc-4c9a-bf77-b2f5339b0da2,"Nikolaos, monk of Philadelphou on Athos",https://r11.eu/rdf/resource/7ac48a5c-16f9-4bef-b0e1-68f4456e933c,https://r11.eu/rdf/resource/4557c0db-416f-4c36-9d25-afa7eb42e9bd,https://r11.eu/rdf/resource/346573ea-f804-4769-a5d8-26a8f7519f3b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/79433a8a-b6e8-4036-8beb-5f54448c7d7f,"Nikodemos, monk and presbyter at Xylourgou on Athos",https://r11.eu/rdf/resource/e35a37b9-22c1-49c7-be2e-6c76a68a55d3,https://r11.eu/rdf/resource/be9431e0-37b7-4c0d-b1da-6cd1b2c8fdfe,https://r11.eu/rdf/resource/11a6c7be-da0c-45ab-b999-2da28c808d24,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/00722965-4288-45a0-8fdc-8630a3fadbc6,Ioannes Agapes (?),https://r11.eu/rdf/resource/8622d215-5598-412a-853f-f8cfbff6daa4,https://r11.eu/rdf/resource/3b17608a-8140-4d9d-824b-927afb857519,https://r11.eu/rdf/resource/903aff11-2165-4e60-b2f1-da5b54e16be3,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/ebe98259-6fef-4faf-8a27-ae7eb0077c29,"Ioannes Akropolites, patrikios anthypatos and stratiotikos",https://r11.eu/rdf/resource/2482b745-0f11-4f25-b37a-13c53866cab0,https://r11.eu/rdf/resource/e0e8eb2f-5986-4239-8ebd-169970020852,https://r11.eu/rdf/resource/3cd44078-698c-4987-bf4e-8c51dff8999c,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0fea1660-f73d-4127-8916-ed094c65c1db,Ioannes Arbantenos,https://r11.eu/rdf/resource/d88580d1-4e30-4f77-a94b-07a3768c4812,https://r11.eu/rdf/resource/bb9262ac-60a5-4303-ba31-4c89905daca5,https://r11.eu/rdf/resource/8ed2a2a8-982a-4def-bfca-046c484f4fcf,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/1a98ba41-c58b-4268-b4de-1eb13d8a8cbd,Ioannes Arbantenos,https://r11.eu/rdf/resource/c526ecdd-d2c5-4deb-bb78-9300c6f54b00,https://r11.eu/rdf/resource/2b0956d9-2d59-420b-b263-1cb43a36e878,https://r11.eu/rdf/resource/e7584e95-5255-455f-8dbd-8f13abdc2a68,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/86aa9830-01ea-45cd-90f1-c7603bf4c85c,Ioannes Argyros,https://r11.eu/rdf/resource/428e0bdd-3930-485c-801e-3f59bbfe5f36,https://r11.eu/rdf/resource/51905e59-7a2b-4810-8901-a05a4633cc19,https://r11.eu/rdf/resource/b6977941-936c-4056-a23c-d4845e5a86ca,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/036b2d2c-4519-4ea6-b939-e7571adc4f8f,Ioannes Arianites,https://r11.eu/rdf/resource/1479e99a-3e9a-4c66-a32c-f0ff6222a531,https://r11.eu/rdf/resource/63f346d9-d816-482a-9170-9d2c0d93fc73,https://r11.eu/rdf/resource/dbef4bde-119d-4997-9795-c796cfbe022b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/ccc6b92c-a1ab-44ce-9b81-e3ebb7ef0ab2,Ioannes Arkadioupolites,https://r11.eu/rdf/resource/2159e161-1d64-445b-b168-d10571d931d5,https://r11.eu/rdf/resource/df7ba00e-4e47-4379-a348-0883c84c1ffd,https://r11.eu/rdf/resource/909d8c60-9095-491b-ba6e-1874c21c8884,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/cf1ab26d-b5f8-459c-bdbe-e675a41c3cfa,"Ioannes Barypodes, synkellos",https://r11.eu/rdf/resource/ecb74e0a-61c3-451b-ae4c-ab257acf710c,https://r11.eu/rdf/resource/1e844269-bb44-48ef-9d69-80aa24134447,https://r11.eu/rdf/resource/462b3f38-e5ef-4b79-ac6b-793e215a50ec,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/7f058d11-6bd2-4f99-853c-9c14ccb7e744,Ioannes Blangas,https://r11.eu/rdf/resource/53fb985a-9739-40dd-8b6d-d1dd7cc378a3,https://r11.eu/rdf/resource/0c076c78-764d-459d-8607-f444ecd0bc27,https://r11.eu/rdf/resource/d5c9749c-4fca-420b-affe-8e3691ad3796,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/8385f166-2142-4d90-84af-7e80380c440d,"Ioannes Boedas, vestes",https://r11.eu/rdf/resource/a31bbdad-a4c8-497d-a808-dace59509c37,https://r11.eu/rdf/resource/f0d4b603-34d6-48c8-b23c-af73263e2267,https://r11.eu/rdf/resource/4c3eb809-3db1-483b-a071-db4b30cacaa5,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/f9e7ef9b-11e8-44c2-bc6c-7ffd7c2ed7e2,Ioannes Boulges,https://r11.eu/rdf/resource/1917b3b0-c397-4039-8f32-ac8083303d14,https://r11.eu/rdf/resource/ddb9c691-6dde-419d-8cc1-b11c6fa77a17,https://r11.eu/rdf/resource/b45b1a67-b8d7-46b2-b572-e5e728b7e4b4,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/9a73d2f6-b403-4ffe-af14-4eec8dc4f101,"Ioannes Chaldos, stratelates",https://r11.eu/rdf/resource/52f65514-955a-4fdb-9e63-bcde4a43967b,https://r11.eu/rdf/resource/338f05dd-15f5-4c6d-ab41-d500b7c6f682,https://r11.eu/rdf/resource/832a4aac-5397-415d-a011-93be5e252ad2,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/3262db99-6dfd-4e97-95f7-296d4fdaf70c,Ioannes Charsianites,https://r11.eu/rdf/resource/b6faef86-bf8e-42b9-b5d8-beaf6d87ca1a,https://r11.eu/rdf/resource/02acd225-f3d5-4f17-8bab-89b5fe846eaf,https://r11.eu/rdf/resource/065d0d43-ba59-4033-a10f-a12ae8d075f7,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/5730d271-e105-45de-8139-04b2b9e8e991,"Ioannes Chrousos, deacon and patriarchal notarios",https://r11.eu/rdf/resource/ac2b17ca-bcb6-4f17-8a8e-a4ebb8d4cc64,https://r11.eu/rdf/resource/d999c15e-162c-4295-b1be-b42a56a3d7eb,https://r11.eu/rdf/resource/947e6535-4e58-4371-87f6-d1c418fed300,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/6cc6571f-decc-4393-84dd-2355057cd169,Ioannes Doxarites,https://r11.eu/rdf/resource/bc9f8bc0-ca4f-4e3d-84ae-6e9b41a84f76,https://r11.eu/rdf/resource/04c3cbf7-3b9d-457e-90ca-12f85441892e,https://r11.eu/rdf/resource/676ec8ce-bc00-44d1-a66a-195563d837d5,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/91041259-fc51-4926-af8e-d3e80d2c2291,"Ioannes Hagiophlorites, protekdikos",https://r11.eu/rdf/resource/a1153c84-0e0b-4234-8ef9-1f426aa4bc1c,https://r11.eu/rdf/resource/0394f7a7-4d7a-427d-9428-9c37d7722b21,https://r11.eu/rdf/resource/d0f81090-6668-4ef2-86f2-bc2040967164,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/44dc2c41-1d70-497d-a5ca-1086fbae361b,"Ioannes Ioannoudios, notarios",https://r11.eu/rdf/resource/08c38875-fc0e-47e7-ba7c-d077c461fc68,https://r11.eu/rdf/resource/49c5f393-0337-41ac-8ffb-d681aea17500,https://r11.eu/rdf/resource/e11ea651-e7bc-4dd9-90d1-3810edc5bcf8,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/8bbaba20-d78f-456c-8cc5-692db84da3a5,"Ioannes (?) Argyros, imperial protospatharios epi tou Chrysotriklinou",https://r11.eu/rdf/resource/b6fe5628-83bd-440c-8587-77634ad19e52,https://r11.eu/rdf/resource/30ef0273-fa08-4ccb-8a74-5a6aac69230b,https://r11.eu/rdf/resource/7849935d-a0c7-4200-984f-f3392e1cbbda,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/a75c5127-f700-4375-a87b-fa01bfb33ef3,"[Ioannes Argyropoulos, patrikios]",https://r11.eu/rdf/resource/fefbb87b-88da-4fe1-a3ae-62cd3bd22bef,https://r11.eu/rdf/resource/4c6a08d7-f883-4746-8a53-20b8dc9db3f1,https://r11.eu/rdf/resource/9e789274-a25e-4a42-92f1-8deeb3c2ac72,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/90265132-9e89-44f9-8114-f97461497362,"Ioannes, episkeptites and [...]",https://r11.eu/rdf/resource/2cefd0a1-d21a-444e-ab3e-fcd274cb1576,https://r11.eu/rdf/resource/09a3395c-b253-46e5-9d95-4703a0181676,https://r11.eu/rdf/resource/6a2b7322-870f-463a-b5d2-b75ebc94718d,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/b8471a20-637b-4e29-86ca-afee48216097,"Ioannes, protospatharios and strategos of [...]",https://r11.eu/rdf/resource/e76c0716-603d-4fbd-8bb9-61306ab49412,https://r11.eu/rdf/resource/c9dace41-8907-4b5b-a255-d9155923ecd0,https://r11.eu/rdf/resource/d9560098-cac8-4bca-a4db-8e55b879c6b4,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/3d8f96f6-4026-4d11-ba3e-c1001622b3b7,"Ioannes, (nephew ?) of Maleses",https://r11.eu/rdf/resource/a302251c-68b6-45a6-a303-c644ada24208,https://r11.eu/rdf/resource/0dbf54ab-3bef-4326-b0f2-d2f2977c0e2e,https://r11.eu/rdf/resource/8ec4e864-ff82-4e5f-9d3c-6cf196448162,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/641f1dd6-75a4-4d44-aa78-acfbc0aa4349,"Ioannes, gennematas (?) of Chrysopolis and the Straits (?)",https://r11.eu/rdf/resource/455cf6e5-d00f-40f8-94be-53e8436859e6,https://r11.eu/rdf/resource/9d170f4f-bb44-484e-89f8-f1581d354456,https://r11.eu/rdf/resource/1142cf91-de23-4e5a-955a-e4b07eccc9fe,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/2d409e6b-0fd4-47ba-ae6e-700d9052968f,"Ioannes Sagas, protospatharios epi tou Chrysotriklinou and notarios",https://r11.eu/rdf/resource/85db8ffd-0d23-4d6a-9198-beaecca16f98,https://r11.eu/rdf/resource/a84894ce-a2f4-439e-bcc9-bdf5660c6a3a,https://r11.eu/rdf/resource/de8ecfec-1522-487f-b8d0-d3b33b9d1ba0,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/9fa619fc-3888-4215-9820-a965ce0f0e28,"Ioannes Maroules, servant of the emperor Manuel",https://r11.eu/rdf/resource/aa4433d8-e958-4aaf-90fb-c39db5e1b5fc,https://r11.eu/rdf/resource/4740536b-4b2a-4c62-bf6e-2db09d8abebf,https://r11.eu/rdf/resource/7c9ce572-edce-442a-81ed-c3af8a69f2c7,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/42289dae-0e6d-4a73-97e5-ac6baaa15cd4,"Ioannes Helladikos, krites of the velon and of Seleukia and kourator of Tarsos",https://r11.eu/rdf/resource/eb0bef2d-a714-44d3-ae46-4b9901158fdb,https://r11.eu/rdf/resource/77f7585c-eed7-44ed-b3c1-046105b53b26,https://r11.eu/rdf/resource/73cc704a-f773-473e-b526-f72fa712cdc9,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/1ee0052c-2a40-467e-aaed-bc002fd4f4fc,"Ioannes, kommerkiarios of Seleukeia",https://r11.eu/rdf/resource/864afff8-cf0e-42aa-a905-50bb0bb4677f,https://r11.eu/rdf/resource/6b41d9c2-cca9-4654-a77c-eaf8341dcc19,https://r11.eu/rdf/resource/fd3899e6-05af-45c4-bceb-4389d7f623b3,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/cc463d3a-f4df-4ee2-8ba1-e7780c6ac2d3,"Ioannes, raiktor Adr[...]",https://r11.eu/rdf/resource/27399329-6c26-412e-93f9-7e864dee57f1,https://r11.eu/rdf/resource/faca5dd5-6cfb-40a6-bb22-c5a6fd797cf5,https://r11.eu/rdf/resource/d227b794-c345-427b-a888-649035e5e81b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/c373e8ba-456e-435b-a954-3df71c27269d,"Ioannes Tour[...], protonotarios and kourator of Antioch",https://r11.eu/rdf/resource/c4da8028-d0d7-497d-bd74-b4174b024f37,https://r11.eu/rdf/resource/1bd56547-c06c-4940-966b-97f82ac080ce,https://r11.eu/rdf/resource/6520a56d-7d7d-431b-9035-286ec4d0adb9,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/4cd00ae7-3ccc-4bbd-bfb2-02999835ca54,"Ioannes, krites of the velon protonotarios of ta Eleutheriou and [...]",https://r11.eu/rdf/resource/bace2b43-1ce0-4f67-acf6-a2d45d633ff1,https://r11.eu/rdf/resource/9c986351-0b6f-4771-80da-866c17e776c1,https://r11.eu/rdf/resource/21a2c74d-35d1-4044-9197-550541a776d8,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/36f43611-212f-4bff-be45-5486b4b38409,"Ioannes, imperial protospatharios epi tou koitonos and megas kourator of the Mangana",https://r11.eu/rdf/resource/5cabf124-177d-427a-93a2-147470a5f7b5,https://r11.eu/rdf/resource/6fd9a2e4-7562-42ba-adfb-5cfdd1cf0d93,https://r11.eu/rdf/resource/642d9be4-c8b2-4d2b-abf9-b520e9b77ad8,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/4cb3be55-3deb-4af4-ae1f-bf11eab57e0e,"Ioannes, primikerios and kourator of the old Petrion",https://r11.eu/rdf/resource/d109b378-b598-4ff9-8109-dda695c69b42,https://r11.eu/rdf/resource/6159a6fe-5123-4972-b8a8-7a3fe5fd5ff6,https://r11.eu/rdf/resource/c58cdcfb-2d5c-4667-bc66-d6675af0f069,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
